entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label,primary_ip,primary_geo,fingerprint,login_hour,day_of_week,command_length,unique_resources,failed_login_count,is_known_device,is_known_location,auth_method_encoded,entity_type_encoded,anomaly_prediction,anomaly_score,predicted_attack_type,prediction_confidence
8ae8905b-54b4-4482-a858-6eba6a34c854,user,2023-10-06 12:45:57.036679,17.254.20.171,Costa Rica,db_query,certificate,268,DELETE -> READ,Firmware v1.2 | MAC: 00:d7:c7:0a:c2:f4 | TCP/IP,normal,,,,12,4,2,1,0,1,1,1,2,1,0.1143237170828389,Normal,1.0
4eb93eff-ce88-4b2d-94e8-0839fc3e058b,user,2023-10-06 12:49:56.266863,115.218.156.42,Turkey,db_query,token,1001,DELETE -> READ,macOS 13 | MAC: 20:28:2b:f8:23:40 | TCP/IP,normal,,,,12,4,2,1,0,1,1,3,2,1,0.1181825900835215,Normal,1.0
6d7ce3c9-b4a6-4f3c-8d3a-ed99711c21c9,user,2023-10-06 12:50:56.360059,2.114.143.17,Belarus,db_query,token,3200,LOGIN -> EXECUTE,macOS 14 | MAC: 20:4c:12:bd:4b:dc | TCP/IP,normal,,,,12,4,2,1,0,1,1,3,2,1,0.1051484779330669,Normal,1.0
ec5b227c-dfde-4fbf-bff3-50bf766ecb15,user,2023-10-06 12:55:37.844325,70.68.34.249,Australia,/api/v1/data,biometric,1190,DELETE -> EXECUTE,Ubuntu 22.04 | MAC: 7c:07:2f:79:55:d0 | TCP/IP,normal,,,,12,4,2,1,0,1,1,0,2,1,0.1148290595426849,Normal,1.0
c84a7b28-550a-4b46-acab-3301bc8f7d29,service_account,2023-10-06 13:00:32.791606,205.252.63.27,Ethiopia,system_config,biometric,3462,WRITE -> DELETE,macOS 13 | MAC: 38:51:37:c3:13:f0 | TCP/IP,normal,,,,13,4,2,1,0,1,1,0,1,1,0.0301043629679981,Normal,1.0
ab3b4d37-560c-45ee-a38c-254c076e2bba,user,2023-10-06 13:01:38.966644,153.224.83.7,Saint Kitts and Nevis,file_share,certificate,1762,WRITE -> EXECUTE,Windows 11 | MAC: 96:54:ef:41:0d:c9 | TCP/IP,normal,,,,13,4,2,1,0,1,1,1,2,1,0.1367802751810724,Normal,1.0
ec5b227c-dfde-4fbf-bff3-50bf766ecb15,user,2023-10-06 13:01:49.085491,70.68.34.249,Australia,/api/v1/data,certificate,1121,WRITE -> READ,Ubuntu 22.04 | MAC: 7c:07:2f:79:55:d0 | TCP/IP,normal,,,,13,4,2,1,0,1,1,1,2,1,0.1330888955868535,Normal,1.0
89fa6a68-8fb5-427b-beb7-99193f22faf8,service_account,2023-10-06 13:02:43.214575,123.109.110.182,Ukraine,/api/v1/data,certificate,616,LOGOUT -> EXECUTE,Firmware v1.2 | MAC: 16:cc:b9:70:46:fc | TCP/IP,normal,,,,13,4,2,1,0,1,1,1,1,1,0.0822938770136098,Normal,1.0
9d9262af-2c8d-4e44-a71e-43a6bf85bf0e,user,2023-10-06 13:06:32.093868,153.253.34.181,Mexico,/etc/passwd,certificate,396,LOGOUT -> LOGIN,Windows 10 | MAC: c8:00:9b:92:6b:dc | TCP/IP,normal,,,,13,4,2,1,0,1,1,1,2,1,0.1241735002210028,Normal,1.0
9c7c7377-79a2-4903-bbe3-3b243eae0032,user,2023-10-06 13:10:52.674586,168.37.73.189,Korea,/etc/passwd,token,139,DELETE -> WRITE,Windows 11 | MAC: 3e:d4:63:c4:fd:cc | TCP/IP,normal,,,,13,4,2,1,0,1,1,3,2,1,0.0952265600560551,Normal,1.0
43ff5011-3d1a-45dd-906e-5a9ab758588d,user,2023-10-06 13:11:06.877929,51.51.38.240,Kuwait,file_share,token,2890,EXECUTE -> LOGOUT,macOS 13 | MAC: 12:a1:25:04:ea:33 | TCP/IP,normal,,,,13,4,2,1,0,1,1,3,2,1,0.1135766842819777,Normal,1.0
1f115b76-d92c-4227-aadf-50853fcb7546,user,2023-10-06 13:11:28.226867,30.222.91.127,Papua New Guinea,file_share,token,2736,DELETE -> READ,macOS 14 | MAC: be:a2:e2:da:e4:51 | TCP/IP,normal,,,,13,4,2,1,0,1,1,3,2,1,0.1199311862697873,Normal,1.0
9d9262af-2c8d-4e44-a71e-43a6bf85bf0e,user,2023-10-06 13:11:46.993012,153.253.34.181,Mexico,/etc/passwd,token,697,LOGIN -> LOGOUT,Windows 10 | MAC: c8:00:9b:92:6b:dc | TCP/IP,normal,,,,13,4,2,1,0,1,1,3,2,1,0.1174557133627864,Normal,1.0
6808593f-dfed-4c43-a256-a6dc8f5486b7,user,2023-10-06 13:13:39.657295,193.79.33.157,Uzbekistan,/etc/passwd,password,2207,EXECUTE -> LOGIN,macOS 13 | MAC: 2c:79:53:5a:d3:0c | TCP/IP,normal,,,,13,4,2,1,0,1,1,2,2,1,0.1399017353812687,Normal,1.0
17a0df49-0d01-480f-989a-40c0e87d1c78,user,2023-10-06 13:19:43.335033,145.181.32.252,Aruba,db_query,password,2696,WRITE -> WRITE,macOS 14 | MAC: bc:01:aa:42:86:52 | TCP/IP,normal,,,,13,4,2,1,0,1,1,2,2,1,0.1369790654241271,Normal,1.0
55cee5db-9e87-404c-a208-6977a9f25336,user,2023-10-06 13:26:41.825565,79.8.22.75,Peru,db_query,certificate,3091,WRITE -> WRITE,Firmware v1.2 | MAC: 0a:9e:73:65:4b:0c | TCP/IP,normal,,,,13,4,2,1,0,1,1,1,2,1,0.1206044176797462,Normal,1.0
30beb45f-6835-44f2-8eb8-1f9d7914c120,user,2023-10-06 13:28:43.311532,91.150.87.180,Guinea,file_share,token,1140,WRITE -> DELETE,Firmware v1.2 | MAC: 0e:d8:d2:ef:1b:32 | TCP/IP,normal,,,,13,4,2,1,0,1,1,3,2,1,0.1232655272683556,Normal,1.0
43b7a3a6-9a8d-4a03-980d-7b71d8f56413,user,2023-10-06 13:32:10.313469,167.89.205.230,Mauritania,/etc/passwd,token,1536,DELETE -> LOGOUT,Ubuntu 22.04 | MAC: 92:3f:c1:28:96:b9 | TCP/IP,normal,,,,13,4,2,1,0,1,1,3,2,1,0.1261686364974105,Normal,1.0
425a609f-7337-4599-b984-4388dc8aee30,edge_device,2023-10-06 13:32:14.914027,184.223.188.12,Seychelles,file_share,token,3074,WRITE -> DELETE,Windows 10 | MAC: b6:f8:7a:8c:e1:27 | TCP/IP,normal,,,,13,4,2,1,0,1,1,3,0,1,0.0293078327045256,Normal,1.0
8ae8905b-54b4-4482-a858-6eba6a34c854,user,2023-10-06 13:32:28.242259,17.254.20.171,Costa Rica,db_query,token,2507,WRITE -> LOGOUT,Firmware v1.2 | MAC: 00:d7:c7:0a:c2:f4 | TCP/IP,normal,,,,13,4,2,1,0,1,1,3,2,1,0.1230198257353928,Normal,1.0
5ec42e08-29a3-42e9-9d65-a441d58842de,service_account,2023-10-06 13:32:50.314930,49.22.42.33,Reunion,system_config,certificate,1930,LOGIN -> EXECUTE,Ubuntu 22.04 | MAC: 60:24:57:7d:53:ec | TCP/IP,normal,,,,13,4,2,1,0,1,1,1,1,1,0.0850301648964958,Normal,1.0
8ae8905b-54b4-4482-a858-6eba6a34c854,user,2023-10-06 13:33:17.519868,17.254.20.171,Costa Rica,file_share,certificate,1612,LOGIN -> DELETE,Firmware v1.2 | MAC: 00:d7:c7:0a:c2:f4 | TCP/IP,normal,,,,13,4,2,1,0,1,1,1,2,1,0.1381627190935594,Normal,1.0
5ec42e08-29a3-42e9-9d65-a441d58842de,service_account,2023-10-06 13:34:20.908662,49.22.42.33,Reunion,port:22,password,2997,EXECUTE -> DELETE,Ubuntu 22.04 | MAC: 60:24:57:7d:53:ec | TCP/IP,normal,,,,13,4,2,1,0,1,1,2,1,1,0.0783065345940897,Normal,1.0
89fa6a68-8fb5-427b-beb7-99193f22faf8,service_account,2023-10-06 13:38:23.585687,123.109.110.182,Ukraine,/api/v1/data,token,2762,LOGOUT -> WRITE,Firmware v1.2 | MAC: 16:cc:b9:70:46:fc | TCP/IP,normal,,,,13,4,2,1,0,1,1,3,1,1,0.0714209319661222,Normal,1.0
17a0df49-0d01-480f-989a-40c0e87d1c78,user,2023-10-06 13:40:37.796430,145.181.32.252,Aruba,file_share,biometric,1863,READ -> LOGOUT,macOS 14 | MAC: bc:01:aa:42:86:52 | TCP/IP,normal,,,,13,4,2,1,0,1,1,0,2,1,0.1174489744869559,Normal,1.0
a3d70628-ece6-4fa2-bd51-66e6451b4cf3,user,2023-10-06 13:43:34.582887,142.14.44.201,Poland,/api/v1/data,token,1122,DELETE -> EXECUTE,Windows 11 | MAC: 66:a6:1c:75:10:a1 | TCP/IP,normal,,,,13,4,2,1,0,1,1,3,2,1,0.1216125114691809,Normal,1.0
8cbfedb0-f264-4ccc-b9ac-1b1ea8e56e0c,user,2023-10-06 13:48:53.507353,110.197.44.73,Croatia,file_share,certificate,3376,WRITE -> EXECUTE,Windows 11 | MAC: e6:66:9f:cc:bf:e0 | TCP/IP,normal,,,,13,4,2,1,0,1,1,1,2,1,0.0946978684579895,Normal,1.0
17a0df49-0d01-480f-989a-40c0e87d1c78,user,2023-10-06 13:49:24.986176,145.181.32.252,Aruba,db_query,certificate,1970,LOGOUT -> LOGIN,macOS 14 | MAC: bc:01:aa:42:86:52 | TCP/IP,normal,,,,13,4,2,1,0,1,1,1,2,1,0.1361045141918184,Normal,1.0
527eecfa-a79a-49aa-9b4e-2c249479e1e6,user,2023-10-06 13:50:46.636697,30.38.44.77,Peru,file_share,password,1455,EXECUTE -> LOGOUT,macOS 13 | MAC: 82:6d:f2:56:2b:91 | TCP/IP,normal,,,,13,4,2,1,0,1,1,2,2,1,0.1423717118484828,Normal,1.0
dc1110c1-080a-4dfb-a7c9-9b26114125c6,user,2023-10-06 13:55:05.946880,47.59.119.203,Fiji,/etc/passwd,biometric,1068,EXECUTE -> LOGOUT,macOS 13 | MAC: c8:f8:6d:43:f2:7c | TCP/IP,normal,,,,13,4,2,1,0,1,1,0,2,1,0.1139250741390536,Normal,1.0
157d94a1-06f0-48ff-a9ba-5a27907bfe36,edge_device,2023-10-06 14:01:14.156212,136.175.76.226,Tonga,/etc/passwd,password,2392,LOGIN -> DELETE,Windows 11 | MAC: 52:ec:5d:19:85:c2 | TCP/IP,normal,,,,14,4,2,1,0,1,1,2,0,1,0.0518582136797449,Normal,1.0
8cbfedb0-f264-4ccc-b9ac-1b1ea8e56e0c,user,2023-10-06 14:07:47.820907,110.197.44.73,Croatia,port:22,token,1910,EXECUTE -> LOGIN,Windows 11 | MAC: e6:66:9f:cc:bf:e0 | TCP/IP,normal,,,,14,4,2,1,0,1,1,3,2,1,0.1235553807578584,Normal,1.0
dc5c0eed-8da0-465b-b898-97b9405cacec,user,2023-10-06 14:14:39.191311,204.234.154.26,Pitcairn Islands,file_share,password,2782,READ -> DELETE,Firmware v1.2 | MAC: 28:88:ae:39:96:de | TCP/IP,normal,,,,14,4,2,1,0,1,1,2,2,1,0.1302838798688917,Normal,1.0
6c307511-b2b9-437a-a8df-6ec4ce4a2bbd,user,2023-10-06 14:17:01.524331,41.243.96.76,Cuba,file_share,certificate,456,WRITE -> DELETE,macOS 14 | MAC: 5a:ac:34:2f:c2:31 | TCP/IP,normal,,,,14,4,2,1,0,1,1,1,2,1,0.1197731237865541,Normal,1.0
c84a7b28-550a-4b46-acab-3301bc8f7d29,service_account,2023-10-06 14:22:54.327828,205.252.63.27,Ethiopia,db_query,certificate,2498,DELETE -> READ,macOS 13 | MAC: 38:51:37:c3:13:f0 | TCP/IP,normal,,,,14,4,2,1,0,1,1,1,1,1,0.0795754171309403,Normal,1.0
ec5b227c-dfde-4fbf-bff3-50bf766ecb15,user,2023-10-06 14:27:05.308602,70.68.34.249,Australia,db_query,token,3259,DELETE -> LOGOUT,Ubuntu 22.04 | MAC: 7c:07:2f:79:55:d0 | TCP/IP,normal,,,,14,4,2,1,0,1,1,3,2,1,0.102698794465315,Normal,1.0
30beb45f-6835-44f2-8eb8-1f9d7914c120,user,2023-10-06 14:32:37.486772,91.150.87.180,Guinea,db_query,biometric,1658,LOGIN -> WRITE,Firmware v1.2 | MAC: 0e:d8:d2:ef:1b:32 | TCP/IP,normal,,,,14,4,2,1,0,1,1,0,2,1,0.1180326492354641,Normal,1.0
c0e3befd-4c71-40fe-9a0c-dd7cf1578470,service_account,2023-10-06 14:33:24.448528,58.209.62.163,Mauritania,file_share,biometric,2154,LOGOUT -> WRITE,Windows 10 | MAC: 7c:70:f9:70:8b:df | TCP/IP,normal,,,,14,4,2,1,0,1,1,0,1,1,0.0634678931082264,Normal,1.0
b8db0672-f42d-47cc-80d4-af5974273ca3,service_account,2023-10-06 14:35:25.137414,216.109.174.220,Macao,port:22,certificate,1205,WRITE -> LOGOUT,Ubuntu 22.04 | MAC: 5e:5b:36:98:65:4e | TCP/IP,normal,,,,14,4,2,1,0,1,1,1,1,1,0.0880414985958578,Normal,1.0
0bbb2599-11ce-4dd2-b45e-d1f03139d32c,user,2023-10-06 14:35:50.576375,146.133.85.19,Belgium,/etc/passwd,token,3377,READ -> LOGOUT,macOS 14 | MAC: a2:77:33:c2:8e:e8 | TCP/IP,normal,,,,14,4,2,1,0,1,1,3,2,1,0.0960701224059824,Normal,1.0
1f115b76-d92c-4227-aadf-50853fcb7546,user,2023-10-06 14:38:57.260166,30.222.91.127,Papua New Guinea,file_share,password,1084,WRITE -> LOGOUT,macOS 14 | MAC: be:a2:e2:da:e4:51 | TCP/IP,normal,,,,14,4,2,1,0,1,1,2,2,1,0.1347451202255852,Normal,1.0
c0e3befd-4c71-40fe-9a0c-dd7cf1578470,service_account,2023-10-06 14:42:53.884103,58.209.62.163,Mauritania,file_share,password,3062,WRITE -> LOGOUT,Windows 10 | MAC: 7c:70:f9:70:8b:df | TCP/IP,normal,,,,14,4,2,1,0,1,1,2,1,1,0.0796412684257118,Normal,1.0
8cbfedb0-f264-4ccc-b9ac-1b1ea8e56e0c,user,2023-10-06 14:53:41.350411,110.197.44.73,Croatia,port:22,token,862,LOGIN -> WRITE,Windows 11 | MAC: e6:66:9f:cc:bf:e0 | TCP/IP,normal,,,,14,4,2,1,0,1,1,3,2,1,0.1191534197478473,Normal,1.0
43b7a3a6-9a8d-4a03-980d-7b71d8f56413,user,2023-10-06 14:56:08.506660,167.89.205.230,Mauritania,/etc/passwd,token,1918,EXECUTE -> READ,Ubuntu 22.04 | MAC: 92:3f:c1:28:96:b9 | TCP/IP,normal,,,,14,4,2,1,0,1,1,3,2,1,0.1235553807578584,Normal,1.0
43e42caf-8181-48cc-b691-47eb89a2688b,user,2023-10-06 14:59:42.403518,86.86.41.38,Turkmenistan,file_share,biometric,2388,READ -> LOGOUT,macOS 14 | MAC: 70:23:7d:bd:91:50 | TCP/IP,normal,,,,14,4,2,1,0,1,1,0,2,1,0.112982223657033,Normal,1.0
3f76be1d-1efa-4197-b394-988f847fd9b4,user,2023-10-06 15:00:08.062766,117.104.204.105,Angola,system_config,certificate,3081,LOGIN -> DELETE,Firmware v1.2 | MAC: 3a:75:70:03:24:1e | TCP/IP,normal,,,,15,4,2,1,0,1,1,1,2,1,0.1144531748025066,Normal,1.0
8cbfedb0-f264-4ccc-b9ac-1b1ea8e56e0c,user,2023-10-06 15:00:30.755416,110.197.44.73,Croatia,file_share,biometric,3481,LOGOUT -> WRITE,Windows 11 | MAC: e6:66:9f:cc:bf:e0 | TCP/IP,normal,,,,15,4,2,1,0,1,1,0,2,1,0.0622929069229494,Normal,1.0
ab3b4d37-560c-45ee-a38c-254c076e2bba,user,2023-10-06 15:03:29.298004,153.224.83.7,Saint Kitts and Nevis,file_share,password,1106,READ -> EXECUTE,Windows 11 | MAC: 96:54:ef:41:0d:c9 | TCP/IP,normal,,,,15,4,2,1,0,1,1,2,2,1,0.1339239427372613,Normal,1.0
43ff5011-3d1a-45dd-906e-5a9ab758588d,user,2023-10-06 15:06:32.856515,51.51.38.240,Kuwait,port:22,certificate,3120,LOGOUT -> READ,macOS 13 | MAC: 12:a1:25:04:ea:33 | TCP/IP,normal,,,,15,4,2,1,0,1,1,1,2,1,0.1137480686488908,Normal,1.0
8ae8905b-54b4-4482-a858-6eba6a34c854,user,2023-10-06 15:07:17.481601,17.254.20.171,Costa Rica,/api/v1/data,biometric,2003,READ -> EXECUTE,Firmware v1.2 | MAC: 00:d7:c7:0a:c2:f4 | TCP/IP,normal,,,,15,4,2,1,0,1,1,0,2,1,0.1099406303151299,Normal,1.0
30beb45f-6835-44f2-8eb8-1f9d7914c120,user,2023-10-06 15:13:27.293989,91.150.87.180,Guinea,/etc/passwd,password,277,EXECUTE -> EXECUTE,Firmware v1.2 | MAC: 0e:d8:d2:ef:1b:32 | TCP/IP,normal,,,,15,4,2,1,0,1,1,2,2,1,0.113265799730255,Normal,1.0
e9c349e0-3602-48ac-90f1-bc81448aaa9e,user,2023-10-06 15:15:31.095982,206.132.117.214,Croatia,/etc/passwd,token,834,WRITE -> READ,Ubuntu 22.04 | MAC: 22:ff:ca:ea:49:87 | TCP/IP,normal,,,,15,4,2,1,0,1,1,3,2,1,0.1130750531439396,Normal,1.0
43b7a3a6-9a8d-4a03-980d-7b71d8f56413,user,2023-10-06 15:16:08.972638,167.89.205.230,Mauritania,/etc/passwd,biometric,610,LOGIN -> WRITE,Ubuntu 22.04 | MAC: 92:3f:c1:28:96:b9 | TCP/IP,normal,,,,15,4,2,1,0,1,1,0,2,1,0.1025756992109034,Normal,1.0
5ec42e08-29a3-42e9-9d65-a441d58842de,service_account,2023-10-06 15:19:56.425191,49.22.42.33,Reunion,file_share,password,1510,LOGOUT -> EXECUTE,Ubuntu 22.04 | MAC: 60:24:57:7d:53:ec | TCP/IP,normal,,,,15,4,2,1,0,1,1,2,1,1,0.094367512535017,Normal,1.0
958ca9ba-0cd6-40c2-8ea2-622b504867ba,user,2023-10-06 15:22:12.331465,21.9.176.92,Azerbaijan,/etc/passwd,biometric,2395,WRITE -> READ,macOS 13 | MAC: 66:29:5f:23:22:78 | TCP/IP,normal,,,,15,4,2,1,0,1,1,0,2,1,0.1053037775022966,Normal,1.0
66aa9385-dd59-4a71-b6b8-24817b3a4e3e,edge_device,2023-10-06 15:37:28.595102,213.68.181.17,Hong Kong,/api/v1/data,password,42,WRITE -> DELETE,Ubuntu 22.04 | MAC: 6c:01:c7:87:e8:92 | TCP/IP,normal,,,,15,4,2,1,0,1,1,2,0,1,0.0259444257716806,Normal,1.0
8ae8905b-54b4-4482-a858-6eba6a34c854,user,2023-10-06 15:38:15.140273,17.254.20.171,Costa Rica,db_query,certificate,825,DELETE -> LOGIN,Firmware v1.2 | MAC: 00:d7:c7:0a:c2:f4 | TCP/IP,normal,,,,15,4,2,1,0,1,1,1,2,1,0.1233148184403746,Normal,1.0
3f76be1d-1efa-4197-b394-988f847fd9b4,user,2023-10-06 15:40:56.914591,117.104.204.105,Angola,/api/v1/data,biometric,933,LOGOUT -> WRITE,Firmware v1.2 | MAC: 3a:75:70:03:24:1e | TCP/IP,normal,,,,15,4,2,1,0,1,1,0,2,1,0.1048668243495456,Normal,1.0
b8db0672-f42d-47cc-80d4-af5974273ca3,service_account,2023-10-06 15:41:35.863925,216.109.174.220,Macao,file_share,biometric,2684,LOGOUT -> LOGIN,Ubuntu 22.04 | MAC: 5e:5b:36:98:65:4e | TCP/IP,normal,,,,15,4,2,1,0,1,1,0,1,1,0.0521898498212586,Normal,1.0
c84a7b28-550a-4b46-acab-3301bc8f7d29,service_account,2023-10-06 15:47:23.715232,205.252.63.27,Ethiopia,file_share,certificate,578,LOGOUT -> WRITE,macOS 13 | MAC: 38:51:37:c3:13:f0 | TCP/IP,normal,,,,15,4,2,1,0,1,1,1,1,1,0.0773720278472652,Normal,1.0
66aa9385-dd59-4a71-b6b8-24817b3a4e3e,edge_device,2023-10-06 15:48:29.440174,213.68.181.17,Hong Kong,/etc/passwd,biometric,2617,EXECUTE -> WRITE,Ubuntu 22.04 | MAC: 6c:01:c7:87:e8:92 | TCP/IP,normal,,,,15,4,2,1,0,1,1,0,0,1,0.0139582597868033,Normal,1.0
fed4057d-bb02-4576-b512-c4c3b253d218,user,2023-10-06 15:56:31.927105,191.146.207.239,Cape Verde,file_share,password,484,DELETE -> WRITE,Windows 11 | MAC: be:61:97:6f:1d:1f | TCP/IP,normal,,,,15,4,2,1,0,1,1,2,2,1,0.1216863421747792,Normal,1.0
b8db0672-f42d-47cc-80d4-af5974273ca3,service_account,2023-10-06 16:05:07.238818,216.109.174.220,Macao,file_share,biometric,3093,READ -> DELETE,Ubuntu 22.04 | MAC: 5e:5b:36:98:65:4e | TCP/IP,normal,,,,16,4,2,1,0,1,1,0,1,1,0.0356033552502361,Normal,1.0
dc5c0eed-8da0-465b-b898-97b9405cacec,user,2023-10-06 16:07:42.131048,204.234.154.26,Pitcairn Islands,system_config,token,713,LOGOUT -> READ,Firmware v1.2 | MAC: 28:88:ae:39:96:de | TCP/IP,normal,,,,16,4,2,1,0,1,1,3,2,1,0.1071824093835137,Normal,1.0
e9c349e0-3602-48ac-90f1-bc81448aaa9e,user,2023-10-06 16:10:38.713081,206.132.117.214,Croatia,file_share,token,3128,READ -> READ,Ubuntu 22.04 | MAC: 22:ff:ca:ea:49:87 | TCP/IP,normal,,,,16,4,2,1,0,1,1,3,2,1,0.1049717884832385,Normal,1.0
8ae8905b-54b4-4482-a858-6eba6a34c854,user,2023-10-06 16:11:21.880707,17.254.20.171,Costa Rica,db_query,token,1818,DELETE -> READ,Firmware v1.2 | MAC: 00:d7:c7:0a:c2:f4 | TCP/IP,normal,,,,16,4,2,1,0,1,1,3,2,1,0.1172200213465466,Normal,1.0
8ae8905b-54b4-4482-a858-6eba6a34c854,user,2023-10-06 16:12:51.269039,17.254.20.171,Costa Rica,db_query,certificate,844,EXECUTE -> DELETE,Firmware v1.2 | MAC: 00:d7:c7:0a:c2:f4 | TCP/IP,normal,,,,16,4,2,1,0,1,1,1,2,1,0.1166756194602398,Normal,1.0
43ff5011-3d1a-45dd-906e-5a9ab758588d,user,2023-10-06 16:16:24.514561,51.51.38.240,Kuwait,file_share,password,3495,READ -> LOGOUT,macOS 13 | MAC: 12:a1:25:04:ea:33 | TCP/IP,normal,,,,16,4,2,1,0,1,1,2,2,1,0.0908354780989584,Normal,1.0
3f76be1d-1efa-4197-b394-988f847fd9b4,user,2023-10-06 16:16:58.950940,117.104.204.105,Angola,system_config,certificate,3190,LOGIN -> LOGIN,Firmware v1.2 | MAC: 3a:75:70:03:24:1e | TCP/IP,normal,,,,16,4,2,1,0,1,1,1,2,1,0.0986042701333723,Normal,1.0
9c7c7377-79a2-4903-bbe3-3b243eae0032,user,2023-10-06 16:21:23.783441,168.37.73.189,Korea,file_share,token,1513,LOGIN -> EXECUTE,Windows 11 | MAC: 3e:d4:63:c4:fd:cc | TCP/IP,normal,,,,16,4,2,1,0,1,1,3,2,1,0.1158435641335056,Normal,1.0
43e42caf-8181-48cc-b691-47eb89a2688b,user,2023-10-06 16:21:36.673453,86.86.41.38,Turkmenistan,file_share,certificate,3585,LOGIN -> LOGIN,macOS 14 | MAC: 70:23:7d:bd:91:50 | TCP/IP,normal,,,,16,4,2,1,0,1,1,1,2,1,0.0756927486800875,Normal,1.0
91d63f78-e3e9-4e99-b10c-718b1eb0e38a,user,2023-10-06 16:24:02.269016,112.162.200.39,Niger,/etc/passwd,token,1828,LOGOUT -> WRITE,macOS 13 | MAC: aa:29:d6:a1:85:68 | TCP/IP,normal,,,,16,4,2,1,0,1,1,3,2,1,0.1172200213465466,Normal,1.0
3f76be1d-1efa-4197-b394-988f847fd9b4,user,2023-10-06 16:26:55.645914,117.104.204.105,Angola,system_config,certificate,402,EXECUTE -> DELETE,Firmware v1.2 | MAC: 3a:75:70:03:24:1e | TCP/IP,normal,,,,16,4,2,1,0,1,1,1,2,1,0.109670053489251,Normal,1.0
ab3b4d37-560c-45ee-a38c-254c076e2bba,user,2023-10-06 16:27:04.486084,153.224.83.7,Saint Kitts and Nevis,file_share,biometric,2441,DELETE -> LOGIN,Windows 11 | MAC: 96:54:ef:41:0d:c9 | TCP/IP,normal,,,,16,4,2,1,0,1,1,0,2,1,0.095983058044314,Normal,1.0
b8db0672-f42d-47cc-80d4-af5974273ca3,service_account,2023-10-06 16:27:47.716219,216.109.174.220,Macao,file_share,password,1015,DELETE -> LOGIN,Ubuntu 22.04 | MAC: 5e:5b:36:98:65:4e | TCP/IP,normal,,,,16,4,2,1,0,1,1,2,1,1,0.0870339249506945,Normal,1.0
958ca9ba-0cd6-40c2-8ea2-622b504867ba,user,2023-10-06 16:32:31.049948,21.9.176.92,Azerbaijan,/etc/passwd,certificate,735,LOGIN -> EXECUTE,macOS 13 | MAC: 66:29:5f:23:22:78 | TCP/IP,normal,,,,16,4,2,1,0,1,1,1,2,1,0.1166756194602398,Normal,1.0
1f115b76-d92c-4227-aadf-50853fcb7546,user,2023-10-06 16:37:23.543434,30.222.91.127,Papua New Guinea,file_share,token,2145,LOGIN -> LOGOUT,macOS 14 | MAC: be:a2:e2:da:e4:51 | TCP/IP,normal,,,,16,4,2,1,0,1,1,3,2,1,0.115171657379522,Normal,1.0
3f76be1d-1efa-4197-b394-988f847fd9b4,user,2023-10-06 16:43:23.781850,117.104.204.105,Angola,/etc/passwd,biometric,997,WRITE -> READ,Firmware v1.2 | MAC: 3a:75:70:03:24:1e | TCP/IP,normal,,,,16,4,2,1,0,1,1,0,2,1,0.095857777938871,Normal,1.0
43b7a3a6-9a8d-4a03-980d-7b71d8f56413,user,2023-10-06 16:45:23.946937,167.89.205.230,Mauritania,db_query,token,1128,READ -> LOGIN,Ubuntu 22.04 | MAC: 92:3f:c1:28:96:b9 | TCP/IP,normal,,,,16,4,2,1,0,1,1,3,2,1,0.1125101564170467,Normal,1.0
ab3b4d37-560c-45ee-a38c-254c076e2bba,user,2023-10-06 16:51:21.214721,153.224.83.7,Saint Kitts and Nevis,file_share,token,558,LOGOUT -> READ,Windows 11 | MAC: 96:54:ef:41:0d:c9 | TCP/IP,normal,,,,16,4,2,1,0,1,1,3,2,1,0.1070736962899942,Normal,1.0
89fa6a68-8fb5-427b-beb7-99193f22faf8,service_account,2023-10-06 16:52:07.479648,123.109.110.182,Ukraine,port:22,token,1377,EXECUTE -> LOGIN,Firmware v1.2 | MAC: 16:cc:b9:70:46:fc | TCP/IP,normal,,,,16,4,2,1,0,1,1,3,1,1,0.0776153852006352,Normal,1.0
66aa9385-dd59-4a71-b6b8-24817b3a4e3e,edge_device,2023-10-06 16:53:14.020243,213.68.181.17,Hong Kong,/etc/passwd,biometric,2841,READ -> DELETE,Ubuntu 22.04 | MAC: 6c:01:c7:87:e8:92 | TCP/IP,normal,,,,16,4,2,1,0,1,1,0,0,1,0.0055991679693977,Normal,1.0
8cbfedb0-f264-4ccc-b9ac-1b1ea8e56e0c,user,2023-10-06 16:57:20.235958,110.197.44.73,Croatia,port:22,token,2899,WRITE -> EXECUTE,Windows 11 | MAC: e6:66:9f:cc:bf:e0 | TCP/IP,normal,,,,16,4,2,1,0,1,1,3,2,1,0.1046434878717316,Normal,1.0
8ae8905b-54b4-4482-a858-6eba6a34c854,user,2023-10-06 17:00:02.689704,17.254.20.171,Costa Rica,file_share,password,323,EXECUTE -> LOGOUT,Firmware v1.2 | MAC: 00:d7:c7:0a:c2:f4 | TCP/IP,normal,,,,17,4,2,1,0,1,1,2,2,1,0.1051293860199905,Normal,1.0
958ca9ba-0cd6-40c2-8ea2-622b504867ba,user,2023-10-06 17:02:28.227062,21.9.176.92,Azerbaijan,/etc/passwd,password,1201,EXECUTE -> LOGIN,macOS 13 | MAC: 66:29:5f:23:22:78 | TCP/IP,normal,,,,17,4,2,1,0,1,1,2,2,1,0.1176611262177915,Normal,1.0
